patient_id,transaction_id,product_list
249,600,"['Edibles', 'Jar', 'Topicals', 'Jar']"
991,601,"['Live Resin', 'Edibles']"
509,602,['Tinctures']
412,603,['Jar']
203,604,"['Flower', 'Edibles']"
78,605,"['Flower', 'Live Resin']"
493,606,['Jar']
471,607,"['Pre-Rolls', 'Tinctures', 'Vape', 'Edibles']"
317,608,"['Tinctures', 'Tinctures', 'Jar', 'Edibles']"
603,609,"['Edibles', 'Live Resin']"
381,610,"['Topicals', 'Flower', 'Flower']"
285,611,"['Flower', 'Tinctures', 'Live Resin']"
164,612,"['Pre-Rolls', 'Topicals']"
68,613,"['Pre-Rolls', 'Tinctures', 'Pre-Rolls']"
929,614,"['Tinctures', 'Edibles', 'Vape', 'Live Resin']"
16,615,"['Tinctures', 'Vape', 'Vape']"
394,616,"['Pre-Rolls', 'Edibles', 'Live Resin']"
187,617,"['Edibles', 'Vape', 'Pre-Rolls']"
610,618,['Topicals']
794,619,"['Jar', 'Vape', 'Edibles', 'Vape']"
888,620,"['Jar', 'Flower']"
275,621,['Jar']
657,622,"['Topicals', 'Pre-Rolls']"
96,623,"['Edibles', 'Tinctures', 'Topicals']"
580,624,"['Tinctures', 'Edibles', 'Pre-Rolls']"
209,625,"['Tinctures', 'Flower', 'Tinctures', 'Flower']"
924,626,"['Jar', 'Pre-Rolls', 'Flower', 'Jar']"
459,627,"['Pre-Rolls', 'Live Resin', 'Vape']"
351,628,"['Flower', 'Vape', 'Edibles']"
638,629,"['Live Resin', 'Tinctures', 'Pre-Rolls', 'Edibles']"
816,630,"['Jar', 'Edibles', 'Edibles', 'Tinctures']"
101,631,"['Live Resin', 'Tinctures']"
601,632,"['Live Resin', 'Flower', 'Live Resin', 'Vape']"
136,633,['Live Resin']
186,634,"['Topicals', 'Flower']"
406,635,"['Topicals', 'Vape']"
458,636,"['Vape', 'Topicals']"
78,637,['Tinctures']
720,638,['Jar']
235,639,"['Vape', 'Tinctures']"
103,640,"['Pre-Rolls', 'Topicals', 'Flower', 'Edibles']"
494,641,['Topicals']
382,642,"['Topicals', 'Vape', 'Topicals']"
238,643,"['Vape', 'Flower', 'Vape']"
740,644,"['Tinctures', 'Pre-Rolls', 'Flower']"
411,645,"['Live Resin', 'Jar', 'Pre-Rolls']"
132,646,['Edibles']
967,647,"['Edibles', 'Pre-Rolls', 'Jar', 'Topicals']"
434,648,['Topicals']
876,649,['Topicals']
974,650,"['Pre-Rolls', 'Tinctures', 'Edibles', 'Tinctures']"
281,651,"['Flower', 'Pre-Rolls', 'Topicals', 'Vape']"
485,652,"['Pre-Rolls', 'Edibles', 'Flower']"
327,653,"['Jar', 'Edibles']"
155,654,['Flower']
684,655,"['Pre-Rolls', 'Jar']"
874,656,"['Topicals', 'Vape', 'Vape']"
521,657,['Vape']
645,658,"['Live Resin', 'Jar']"
940,659,"['Jar', 'Jar', 'Vape', 'Vape']"
409,660,"['Tinctures', 'Tinctures', 'Jar']"
258,661,['Topicals']
393,662,['Edibles']
106,663,"['Flower', 'Tinctures']"
919,664,"['Vape', 'Topicals', 'Vape']"
928,665,"['Flower', 'Jar', 'Jar']"
146,666,"['Tinctures', 'Topicals']"
719,667,"['Tinctures', 'Tinctures', 'Topicals', 'Tinctures']"
27,668,"['Topicals', 'Tinctures']"
912,669,"['Pre-Rolls', 'Edibles', 'Jar', 'Jar']"
636,670,"['Flower', 'Jar', 'Pre-Rolls']"
436,671,"['Vape', 'Topicals', 'Tinctures']"
124,672,"['Jar', 'Vape']"
460,673,"['Pre-Rolls', 'Flower', 'Live Resin']"
829,674,"['Tinctures', 'Pre-Rolls', 'Flower']"
785,675,"['Vape', 'Pre-Rolls', 'Topicals']"
235,676,"['Flower', 'Tinctures', 'Jar', 'Jar']"
28,677,"['Pre-Rolls', 'Tinctures', 'Pre-Rolls']"
5,678,['Live Resin']
585,679,"['Pre-Rolls', 'Flower', 'Topicals', 'Live Resin']"
608,680,['Tinctures']
163,681,['Flower']
676,682,"['Topicals', 'Vape', 'Live Resin']"
760,683,"['Topicals', 'Topicals']"
901,684,"['Jar', 'Jar', 'Jar', 'Live Resin']"
546,685,"['Live Resin', 'Flower', 'Jar']"
925,686,['Live Resin']
276,687,['Jar']
323,688,['Edibles']
896,689,"['Live Resin', 'Edibles', 'Edibles']"
141,690,['Tinctures']
277,691,"['Live Resin', 'Edibles', 'Pre-Rolls']"
63,692,"['Live Resin', 'Pre-Rolls', 'Jar', 'Jar']"
196,693,"['Flower', 'Pre-Rolls', 'Edibles']"
171,694,"['Flower', 'Edibles', 'Jar', 'Live Resin']"
723,695,"['Topicals', 'Vape', 'Tinctures']"
109,696,"['Tinctures', 'Pre-Rolls', 'Jar']"
65,697,"['Flower', 'Topicals', 'Pre-Rolls']"
363,698,['Pre-Rolls']
708,699,"['Jar', 'Tinctures', 'Live Resin', 'Pre-Rolls']"
236,700,"['Flower', 'Vape', 'Topicals']"
881,701,"['Jar', 'Edibles']"
340,702,"['Vape', 'Pre-Rolls', 'Live Resin', 'Edibles']"
364,703,"['Flower', 'Vape', 'Pre-Rolls']"
11,704,['Tinctures']
326,705,"['Live Resin', 'Jar', 'Vape']"
97,706,"['Topicals', 'Edibles', 'Jar', 'Tinctures']"
278,707,"['Tinctures', 'Jar', 'Flower']"
215,708,"['Tinctures', 'Pre-Rolls', 'Pre-Rolls', 'Tinctures']"
738,709,['Edibles']
791,710,['Edibles']
143,711,"['Live Resin', 'Jar']"
103,712,"['Edibles', 'Tinctures', 'Flower']"
596,713,"['Pre-Rolls', 'Vape', 'Live Resin']"
656,714,"['Pre-Rolls', 'Jar', 'Live Resin', 'Flower']"
108,715,"['Jar', 'Pre-Rolls']"
307,716,"['Vape', 'Flower', 'Tinctures', 'Jar']"
244,717,"['Topicals', 'Topicals']"
683,718,"['Tinctures', 'Topicals', 'Jar']"
862,719,"['Tinctures', 'Tinctures', 'Edibles', 'Edibles']"
51,720,"['Tinctures', 'Tinctures']"
530,721,"['Live Resin', 'Jar', 'Edibles']"
872,722,"['Flower', 'Live Resin', 'Tinctures', 'Edibles']"
453,723,"['Topicals', 'Topicals', 'Pre-Rolls', 'Live Resin']"
497,724,"['Jar', 'Vape', 'Jar', 'Vape']"
940,725,"['Tinctures', 'Jar', 'Live Resin', 'Pre-Rolls']"
606,726,['Live Resin']
473,727,"['Topicals', 'Live Resin', 'Pre-Rolls', 'Topicals']"
654,728,"['Tinctures', 'Topicals', 'Pre-Rolls']"
144,729,"['Pre-Rolls', 'Tinctures']"
268,730,"['Live Resin', 'Topicals', 'Flower', 'Tinctures']"
478,731,"['Jar', 'Live Resin', 'Jar', 'Live Resin']"
620,732,"['Flower', 'Topicals', 'Vape']"
998,733,['Live Resin']
130,734,"['Live Resin', 'Pre-Rolls', 'Edibles', 'Topicals']"
384,735,"['Pre-Rolls', 'Tinctures', 'Topicals', 'Edibles']"
710,736,['Pre-Rolls']
760,737,"['Tinctures', 'Tinctures', 'Flower', 'Flower']"
258,738,['Flower']
881,739,"['Flower', 'Jar', 'Pre-Rolls']"
135,740,"['Pre-Rolls', 'Vape', 'Tinctures', 'Topicals']"
158,741,"['Pre-Rolls', 'Tinctures', 'Pre-Rolls']"
995,742,"['Pre-Rolls', 'Tinctures', 'Pre-Rolls', 'Vape']"
96,743,"['Vape', 'Jar']"
514,744,"['Flower', 'Flower', 'Flower', 'Topicals']"
559,745,"['Flower', 'Edibles', 'Edibles', 'Flower']"
242,746,"['Topicals', 'Pre-Rolls']"
726,747,"['Edibles', 'Edibles', 'Jar', 'Pre-Rolls']"
839,748,['Edibles']
261,749,['Pre-Rolls']
644,750,"['Live Resin', 'Topicals']"
818,751,"['Jar', 'Edibles', 'Topicals', 'Topicals']"
692,752,"['Live Resin', 'Jar', 'Edibles', 'Jar']"
330,753,"['Flower', 'Topicals', 'Live Resin', 'Jar']"
718,754,"['Jar', 'Vape', 'Flower', 'Pre-Rolls']"
955,755,"['Pre-Rolls', 'Jar']"
553,756,"['Pre-Rolls', 'Flower', 'Edibles']"
811,757,"['Vape', 'Tinctures', 'Tinctures']"
113,758,['Vape']
605,759,"['Live Resin', 'Jar']"
185,760,"['Flower', 'Pre-Rolls', 'Topicals']"
754,761,"['Tinctures', 'Jar', 'Vape', 'Vape']"
950,762,['Topicals']
993,763,['Pre-Rolls']
8,764,['Tinctures']
310,765,['Jar']
791,766,"['Flower', 'Topicals', 'Live Resin', 'Topicals']"
556,767,"['Tinctures', 'Tinctures', 'Edibles', 'Topicals']"
495,768,"['Pre-Rolls', 'Vape', 'Topicals', 'Live Resin']"
505,769,"['Topicals', 'Vape', 'Flower']"
43,770,"['Pre-Rolls', 'Topicals']"
442,771,"['Edibles', 'Flower', 'Vape']"
505,772,"['Live Resin', 'Tinctures']"
650,773,"['Edibles', 'Jar', 'Jar']"
392,774,"['Live Resin', 'Live Resin', 'Topicals']"
850,775,['Tinctures']
589,776,['Tinctures']
204,777,"['Edibles', 'Tinctures', 'Flower']"
985,778,"['Pre-Rolls', 'Pre-Rolls']"
214,779,"['Topicals', 'Jar']"
902,780,"['Edibles', 'Pre-Rolls', 'Tinctures']"
241,781,"['Vape', 'Edibles', 'Live Resin']"
776,782,"['Pre-Rolls', 'Flower', 'Topicals']"
175,783,['Vape']
604,784,"['Pre-Rolls', 'Pre-Rolls', 'Edibles', 'Jar']"
604,785,"['Pre-Rolls', 'Vape', 'Tinctures', 'Tinctures']"
572,786,['Tinctures']
441,787,"['Edibles', 'Flower', 'Flower']"
363,788,"['Edibles', 'Topicals']"
98,789,"['Tinctures', 'Topicals', 'Vape', 'Vape']"
367,790,"['Vape', 'Edibles', 'Pre-Rolls']"
894,791,"['Tinctures', 'Flower', 'Edibles', 'Vape']"
633,792,['Pre-Rolls']
966,793,"['Live Resin', 'Tinctures']"
59,794,"['Edibles', 'Edibles', 'Topicals']"
170,795,"['Edibles', 'Tinctures', 'Tinctures', 'Edibles']"
349,796,"['Pre-Rolls', 'Pre-Rolls', 'Tinctures']"
479,797,['Edibles']
734,798,"['Tinctures', 'Flower', 'Tinctures']"
556,799,['Topicals']
682,800,"['Flower', 'Live Resin', 'Live Resin']"
297,801,['Edibles']
984,802,['Jar']
444,803,"['Topicals', 'Pre-Rolls', 'Pre-Rolls']"
282,804,"['Jar', 'Jar', 'Tinctures', 'Topicals']"
59,805,"['Topicals', 'Edibles', 'Vape']"
905,806,['Vape']
533,807,"['Topicals', 'Pre-Rolls', 'Vape', 'Flower']"
342,808,"['Topicals', 'Edibles', 'Edibles', 'Flower']"
652,809,"['Edibles', 'Jar', 'Jar', 'Edibles']"
516,810,['Flower']
805,811,"['Vape', 'Topicals']"
804,812,"['Edibles', 'Jar']"
368,813,"['Jar', 'Vape']"
753,814,"['Edibles', 'Live Resin']"
540,815,"['Jar', 'Vape', 'Jar']"
544,816,"['Vape', 'Flower', 'Tinctures', 'Topicals']"
197,817,"['Edibles', 'Flower', 'Flower', 'Pre-Rolls']"
850,818,"['Vape', 'Pre-Rolls']"
757,819,"['Vape', 'Vape', 'Live Resin', 'Flower']"
555,820,"['Vape', 'Vape']"
176,821,['Flower']
997,822,"['Topicals', 'Pre-Rolls', 'Live Resin', 'Vape']"
794,823,"['Tinctures', 'Live Resin', 'Edibles']"
329,824,"['Pre-Rolls', 'Edibles']"
717,825,"['Pre-Rolls', 'Vape', 'Flower']"
448,826,"['Flower', 'Vape', 'Jar']"
728,827,['Jar']
813,828,['Topicals']
490,829,['Vape']
139,830,"['Topicals', 'Flower']"
415,831,"['Pre-Rolls', 'Topicals', 'Live Resin', 'Topicals']"
808,832,"['Jar', 'Pre-Rolls', 'Flower', 'Flower']"
177,833,"['Edibles', 'Pre-Rolls', 'Jar']"
19,834,"['Topicals', 'Tinctures', 'Flower', 'Edibles']"
758,835,"['Pre-Rolls', 'Pre-Rolls', 'Jar', 'Vape']"
521,836,"['Live Resin', 'Live Resin']"
273,837,"['Pre-Rolls', 'Jar', 'Tinctures', 'Edibles']"
408,838,"['Jar', 'Flower']"
494,839,"['Vape', 'Vape', 'Flower', 'Edibles']"
129,840,['Tinctures']
675,841,"['Flower', 'Topicals', 'Live Resin', 'Topicals']"
599,842,"['Edibles', 'Flower', 'Tinctures', 'Flower']"
798,843,"['Pre-Rolls', 'Edibles']"
173,844,"['Pre-Rolls', 'Tinctures', 'Vape']"
372,845,"['Topicals', 'Edibles', 'Edibles']"
313,846,"['Live Resin', 'Flower', 'Pre-Rolls']"
947,847,"['Topicals', 'Live Resin']"
222,848,"['Tinctures', 'Pre-Rolls']"
883,849,['Jar']
799,850,"['Tinctures', 'Flower', 'Pre-Rolls', 'Tinctures']"
653,851,"['Jar', 'Live Resin']"
896,852,['Topicals']
327,853,"['Jar', 'Pre-Rolls', 'Jar', 'Vape']"
755,854,"['Pre-Rolls', 'Vape']"
383,855,"['Vape', 'Flower']"
83,856,['Tinctures']
805,857,"['Tinctures', 'Pre-Rolls']"
600,858,"['Flower', 'Jar']"
402,859,"['Jar', 'Topicals', 'Jar']"
173,860,"['Jar', 'Live Resin', 'Flower', 'Jar']"
569,861,"['Pre-Rolls', 'Tinctures', 'Live Resin']"
163,862,"['Topicals', 'Pre-Rolls', 'Live Resin']"
177,863,"['Vape', 'Edibles', 'Tinctures']"
188,864,"['Tinctures', 'Edibles', 'Live Resin']"
891,865,"['Pre-Rolls', 'Pre-Rolls', 'Vape']"
359,866,"['Topicals', 'Live Resin', 'Topicals', 'Edibles']"
9,867,['Topicals']
774,868,"['Vape', 'Jar', 'Live Resin', 'Pre-Rolls']"
109,869,['Edibles']
547,870,"['Jar', 'Topicals', 'Pre-Rolls', 'Tinctures']"
188,871,"['Jar', 'Pre-Rolls', 'Pre-Rolls']"
362,872,['Pre-Rolls']
747,873,"['Topicals', 'Edibles', 'Jar', 'Live Resin']"
815,874,"['Tinctures', 'Flower', 'Flower', 'Tinctures']"
680,875,"['Vape', 'Flower', 'Edibles']"
957,876,"['Tinctures', 'Flower', 'Edibles', 'Pre-Rolls']"
651,877,"['Vape', 'Vape', 'Topicals', 'Vape']"
416,878,"['Topicals', 'Tinctures']"
173,879,"['Vape', 'Live Resin', 'Jar']"
776,880,"['Flower', 'Topicals', 'Jar', 'Flower']"
905,881,['Flower']
308,882,"['Flower', 'Tinctures', 'Tinctures']"
458,883,"['Flower', 'Edibles', 'Pre-Rolls']"
177,884,"['Live Resin', 'Tinctures']"
566,885,"['Jar', 'Jar', 'Live Resin']"
422,886,['Pre-Rolls']
194,887,"['Topicals', 'Topicals', 'Jar']"
604,888,['Pre-Rolls']
779,889,"['Vape', 'Jar']"
258,890,['Jar']
902,891,"['Topicals', 'Jar', 'Vape', 'Live Resin']"
185,892,"['Flower', 'Pre-Rolls']"
662,893,"['Jar', 'Topicals']"
14,894,['Edibles']
93,895,"['Pre-Rolls', 'Jar']"
872,896,"['Vape', 'Pre-Rolls', 'Flower', 'Vape']"
969,897,['Pre-Rolls']
174,898,"['Tinctures', 'Tinctures', 'Flower']"
812,899,"['Live Resin', 'Pre-Rolls', 'Pre-Rolls', 'Vape']"
167,900,['Vape']
252,901,"['Vape', 'Jar', 'Topicals', 'Tinctures']"
945,902,"['Jar', 'Live Resin', 'Topicals']"
281,903,"['Jar', 'Flower', 'Live Resin']"
90,904,['Live Resin']
295,905,"['Edibles', 'Edibles', 'Edibles']"
584,906,"['Live Resin', 'Pre-Rolls', 'Pre-Rolls', 'Edibles']"
588,907,"['Topicals', 'Topicals']"
180,908,['Topicals']
609,909,"['Pre-Rolls', 'Tinctures']"
12,910,['Jar']
807,911,"['Vape', 'Tinctures', 'Pre-Rolls']"
14,912,"['Topicals', 'Live Resin', 'Live Resin', 'Jar']"
621,913,"['Jar', 'Pre-Rolls', 'Flower']"
720,914,"['Flower', 'Pre-Rolls', 'Pre-Rolls', 'Topicals']"
671,915,"['Tinctures', 'Topicals', 'Tinctures']"
428,916,"['Live Resin', 'Live Resin', 'Edibles', 'Pre-Rolls']"
404,917,"['Vape', 'Vape', 'Flower', 'Topicals']"
175,918,['Live Resin']
852,919,"['Tinctures', 'Topicals', 'Edibles', 'Pre-Rolls']"
711,920,"['Pre-Rolls', 'Live Resin']"
455,921,"['Edibles', 'Flower', 'Flower', 'Edibles']"
41,922,['Pre-Rolls']
138,923,"['Live Resin', 'Live Resin', 'Tinctures']"
420,924,"['Topicals', 'Tinctures', 'Edibles']"
409,925,"['Live Resin', 'Vape', 'Vape']"
1,926,"['Pre-Rolls', 'Live Resin', 'Pre-Rolls']"
269,927,"['Topicals', 'Edibles', 'Tinctures', 'Pre-Rolls']"
941,928,"['Live Resin', 'Topicals', 'Edibles']"
851,929,"['Pre-Rolls', 'Pre-Rolls', 'Live Resin', 'Tinctures']"
914,930,"['Vape', 'Tinctures', 'Vape']"
351,931,"['Pre-Rolls', 'Pre-Rolls', 'Flower']"
848,932,"['Live Resin', 'Topicals', 'Live Resin']"
860,933,"['Edibles', 'Jar', 'Jar']"
54,934,['Vape']
986,935,"['Edibles', 'Tinctures', 'Jar']"
595,936,"['Tinctures', 'Tinctures']"
370,937,"['Live Resin', 'Flower', 'Topicals']"
441,938,['Live Resin']
199,939,['Topicals']
190,940,"['Live Resin', 'Edibles', 'Topicals', 'Live Resin']"
69,941,"['Tinctures', 'Topicals', 'Edibles', 'Pre-Rolls']"
489,942,"['Pre-Rolls', 'Flower', 'Tinctures']"
857,943,"['Topicals', 'Pre-Rolls', 'Jar', 'Flower']"
292,944,['Live Resin']
663,945,['Tinctures']
41,946,"['Edibles', 'Flower', 'Edibles', 'Live Resin']"
20,947,"['Flower', 'Flower', 'Edibles']"
735,948,"['Flower', 'Jar', 'Live Resin', 'Topicals']"
238,949,['Live Resin']
630,950,"['Vape', 'Pre-Rolls', 'Pre-Rolls', 'Edibles']"
77,951,"['Vape', 'Edibles', 'Pre-Rolls', 'Tinctures']"
52,952,"['Live Resin', 'Jar', 'Tinctures', 'Pre-Rolls']"
756,953,"['Jar', 'Live Resin']"
779,954,"['Pre-Rolls', 'Pre-Rolls']"
87,955,"['Flower', 'Live Resin', 'Flower', 'Live Resin']"
589,956,"['Vape', 'Tinctures']"
225,957,"['Edibles', 'Tinctures', 'Tinctures']"
252,958,"['Edibles', 'Tinctures', 'Flower']"
380,959,['Topicals']
782,960,"['Flower', 'Live Resin']"
206,961,"['Vape', 'Live Resin', 'Topicals']"
552,962,"['Jar', 'Jar']"
635,963,"['Pre-Rolls', 'Live Resin']"
182,964,"['Live Resin', 'Edibles', 'Topicals', 'Flower']"
138,965,"['Flower', 'Flower']"
165,966,"['Tinctures', 'Pre-Rolls', 'Jar', 'Pre-Rolls']"
306,967,"['Jar', 'Flower']"
857,968,"['Pre-Rolls', 'Vape']"
475,969,"['Tinctures', 'Live Resin', 'Topicals', 'Edibles']"
96,970,"['Jar', 'Jar']"
89,971,['Edibles']
973,972,"['Vape', 'Tinctures']"
607,973,"['Edibles', 'Topicals']"
228,974,"['Pre-Rolls', 'Vape']"
392,975,"['Edibles', 'Edibles', 'Live Resin', 'Vape']"
873,976,"['Topicals', 'Jar', 'Pre-Rolls']"
6,977,"['Topicals', 'Topicals', 'Jar', 'Pre-Rolls']"
712,978,"['Vape', 'Pre-Rolls']"
48,979,"['Topicals', 'Topicals', 'Edibles']"
430,980,['Edibles']
989,981,"['Edibles', 'Tinctures', 'Jar']"
22,982,"['Tinctures', 'Flower', 'Pre-Rolls', 'Vape']"
955,983,['Tinctures']
542,984,['Tinctures']
148,985,"['Jar', 'Topicals', 'Edibles', 'Topicals']"
473,986,"['Edibles', 'Topicals', 'Jar', 'Vape']"
498,987,"['Flower', 'Edibles']"
675,988,"['Tinctures', 'Tinctures', 'Tinctures']"
39,989,"['Topicals', 'Flower', 'Edibles']"
329,990,['Vape']
410,991,"['Vape', 'Tinctures', 'Jar', 'Flower']"
288,992,"['Flower', 'Live Resin']"
410,993,"['Topicals', 'Live Resin', 'Live Resin', 'Flower']"
114,994,['Jar']
946,995,"['Jar', 'Edibles', 'Tinctures', 'Live Resin']"
702,996,"['Vape', 'Pre-Rolls', 'Flower', 'Live Resin']"
767,997,"['Live Resin', 'Edibles', 'Jar', 'Vape']"
429,998,['Live Resin']
851,999,"['Flower', 'Topicals']"
861,1000,"['Flower', 'Topicals', 'Edibles', 'Jar']"
57,1001,"['Flower', 'Tinctures']"
486,1002,"['Jar', 'Topicals']"
447,1003,"['Jar', 'Topicals', 'Jar']"
892,1004,"['Topicals', 'Edibles', 'Edibles', 'Jar']"
133,1005,['Pre-Rolls']
401,1006,"['Flower', 'Jar']"
289,1007,"['Flower', 'Live Resin', 'Flower']"
224,1008,"['Topicals', 'Vape']"
726,1009,"['Edibles', 'Live Resin', 'Flower']"
539,1010,['Edibles']
731,1011,"['Edibles', 'Tinctures', 'Jar']"
962,1012,"['Jar', 'Live Resin']"
363,1013,['Live Resin']
11,1014,"['Vape', 'Edibles', 'Pre-Rolls']"
16,1015,"['Edibles', 'Tinctures']"
587,1016,"['Vape', 'Pre-Rolls', 'Vape', 'Jar']"
334,1017,['Vape']
234,1018,"['Edibles', 'Jar']"
475,1019,['Live Resin']
178,1020,"['Topicals', 'Flower', 'Vape']"
205,1021,"['Tinctures', 'Pre-Rolls']"
278,1022,"['Topicals', 'Tinctures']"
434,1023,['Flower']
93,1024,"['Pre-Rolls', 'Live Resin', 'Tinctures', 'Pre-Rolls']"
456,1025,['Live Resin']
846,1026,"['Pre-Rolls', 'Topicals', 'Jar']"
436,1027,"['Pre-Rolls', 'Edibles']"
675,1028,['Vape']
151,1029,['Topicals']
878,1030,['Edibles']
229,1031,"['Tinctures', 'Tinctures']"
690,1032,['Pre-Rolls']
114,1033,"['Live Resin', 'Flower', 'Tinctures']"
211,1034,"['Live Resin', 'Edibles', 'Live Resin']"
889,1035,"['Edibles', 'Live Resin', 'Flower', 'Tinctures']"
908,1036,['Pre-Rolls']
203,1037,"['Live Resin', 'Flower', 'Topicals', 'Edibles']"
806,1038,"['Topicals', 'Jar']"
421,1039,['Pre-Rolls']
118,1040,['Jar']
13,1041,"['Tinctures', 'Pre-Rolls', 'Tinctures']"
659,1042,"['Live Resin', 'Jar']"
960,1043,"['Edibles', 'Live Resin', 'Jar']"
812,1044,"['Live Resin', 'Jar', 'Flower', 'Flower']"
633,1045,"['Topicals', 'Tinctures', 'Topicals', 'Pre-Rolls']"
266,1046,"['Tinctures', 'Edibles', 'Live Resin', 'Tinctures']"
290,1047,['Tinctures']
730,1048,"['Vape', 'Topicals']"
96,1049,"['Live Resin', 'Pre-Rolls', 'Live Resin', 'Topicals']"
989,1050,"['Edibles', 'Flower', 'Topicals']"
446,1051,"['Flower', 'Topicals', 'Live Resin']"
307,1052,"['Edibles', 'Edibles']"
141,1053,"['Jar', 'Flower', 'Pre-Rolls']"
962,1054,"['Vape', 'Live Resin', 'Flower']"
205,1055,"['Pre-Rolls', 'Topicals', 'Live Resin', 'Jar']"
733,1056,['Edibles']
102,1057,['Flower']
399,1058,"['Live Resin', 'Jar', 'Topicals', 'Live Resin']"
358,1059,"['Topicals', 'Pre-Rolls', 'Jar']"
283,1060,"['Live Resin', 'Vape', 'Live Resin']"
922,1061,"['Vape', 'Jar']"
837,1062,"['Topicals', 'Pre-Rolls']"
295,1063,"['Flower', 'Tinctures', 'Flower']"
120,1064,"['Jar', 'Pre-Rolls', 'Jar']"
938,1065,['Jar']
767,1066,"['Vape', 'Jar', 'Edibles', 'Tinctures']"
202,1067,"['Jar', 'Live Resin']"
471,1068,['Live Resin']
183,1069,"['Live Resin', 'Live Resin', 'Pre-Rolls', 'Live Resin']"
476,1070,['Tinctures']
482,1071,"['Vape', 'Jar', 'Tinctures', 'Live Resin']"
675,1072,"['Vape', 'Live Resin', 'Edibles', 'Edibles']"
917,1073,['Live Resin']
398,1074,"['Pre-Rolls', 'Edibles']"
536,1075,"['Jar', 'Vape']"
371,1076,"['Flower', 'Jar']"
489,1077,"['Topicals', 'Tinctures']"
974,1078,"['Tinctures', 'Tinctures']"
431,1079,"['Flower', 'Vape']"
916,1080,"['Tinctures', 'Topicals']"
941,1081,"['Jar', 'Flower', 'Jar']"
771,1082,['Jar']
33,1083,"['Tinctures', 'Flower', 'Jar']"
433,1084,"['Vape', 'Tinctures', 'Pre-Rolls']"
880,1085,"['Jar', 'Pre-Rolls', 'Vape', 'Topicals']"
710,1086,['Vape']
214,1087,"['Tinctures', 'Live Resin', 'Flower']"
810,1088,['Jar']
258,1089,"['Topicals', 'Pre-Rolls', 'Topicals']"
619,1090,"['Pre-Rolls', 'Tinctures', 'Edibles', 'Edibles']"
300,1091,['Topicals']
185,1092,"['Pre-Rolls', 'Pre-Rolls']"
639,1093,"['Vape', 'Flower', 'Pre-Rolls']"
999,1094,"['Live Resin', 'Jar']"
47,1095,"['Vape', 'Pre-Rolls', 'Pre-Rolls']"
839,1096,['Live Resin']
285,1097,"['Live Resin', 'Jar', 'Flower', 'Vape']"
902,1098,['Tinctures']
439,1099,"['Vape', 'Edibles']"
829,1100,"['Edibles', 'Live Resin']"
72,1101,['Edibles']
485,1102,"['Jar', 'Jar', 'Tinctures']"
336,1103,"['Live Resin', 'Live Resin']"
879,1104,"['Live Resin', 'Tinctures']"
349,1105,['Topicals']
103,1106,"['Topicals', 'Pre-Rolls']"
524,1107,"['Vape', 'Edibles', 'Live Resin', 'Jar']"
564,1108,"['Topicals', 'Edibles', 'Jar']"
452,1109,['Tinctures']
21,1110,"['Vape', 'Flower']"
89,1111,"['Flower', 'Flower', 'Pre-Rolls', 'Edibles']"
856,1112,['Vape']
867,1113,"['Topicals', 'Pre-Rolls', 'Edibles', 'Vape']"
507,1114,['Vape']
635,1115,"['Flower', 'Edibles']"
631,1116,"['Pre-Rolls', 'Topicals', 'Pre-Rolls', 'Topicals']"
579,1117,['Jar']
194,1118,"['Live Resin', 'Vape', 'Edibles']"
177,1119,['Topicals']
307,1120,"['Jar', 'Vape', 'Live Resin', 'Pre-Rolls']"
715,1121,['Edibles']
188,1122,"['Vape', 'Jar', 'Live Resin']"
43,1123,"['Topicals', 'Vape', 'Flower']"
904,1124,"['Jar', 'Flower']"
173,1125,"['Pre-Rolls', 'Topicals', 'Tinctures', 'Tinctures']"
294,1126,['Pre-Rolls']
574,1127,"['Vape', 'Tinctures', 'Tinctures', 'Jar']"
225,1128,['Jar']
456,1129,['Edibles']
316,1130,"['Pre-Rolls', 'Live Resin', 'Vape']"
274,1131,"['Vape', 'Jar']"
791,1132,"['Edibles', 'Topicals', 'Pre-Rolls', 'Edibles']"
274,1133,"['Flower', 'Edibles', 'Pre-Rolls', 'Flower']"
80,1134,['Jar']
788,1135,"['Live Resin', 'Vape', 'Flower', 'Vape']"
509,1136,"['Edibles', 'Vape', 'Flower']"
173,1137,['Vape']
225,1138,"['Vape', 'Tinctures', 'Tinctures']"
276,1139,"['Live Resin', 'Flower']"
354,1140,"['Tinctures', 'Live Resin', 'Pre-Rolls']"
439,1141,"['Edibles', 'Pre-Rolls']"
800,1142,"['Pre-Rolls', 'Edibles', 'Edibles']"
344,1143,"['Tinctures', 'Live Resin', 'Edibles', 'Topicals']"
816,1144,"['Flower', 'Live Resin']"
202,1145,"['Live Resin', 'Topicals', 'Edibles']"
514,1146,"['Vape', 'Topicals', 'Live Resin']"
844,1147,"['Jar', 'Vape']"
399,1148,"['Vape', 'Pre-Rolls', 'Edibles', 'Tinctures']"
587,1149,['Vape']
262,1150,"['Live Resin', 'Live Resin', 'Tinctures']"
460,1151,"['Live Resin', 'Live Resin', 'Vape', 'Topicals']"
584,1152,"['Tinctures', 'Topicals', 'Tinctures']"
