transaction_id,date,product_id,category,price,quantity,store_ids,total_amount
492,2024-09-17,135,Live Resin,65.57,8,99,524.56
493,2024-07-23,109,Flower,33.78,9,102,304.02
494,2024-12-13,126,Jar,27.00,8,102,216.00
495,2024-10-01,156,Flower,93.03,7,102,651.21
496,2024-06-18,159,Topicals,57.43,10,100,574.30
497,2024-01-15,160,Edibles,34.29,9,104,308.61
498,2024-02-29,120,Topicals,59.59,10,101,595.90
499,2024-05-13,127,Pre-Rolls,55.90,10,103,559.00
500,2024-04-01,151,Topicals,41.01,10,105,410.10
501,2024-10-24,117,Pre-Rolls,96.35,3,100,289.05
502,2024-05-15,122,Jar,32.88,8,104,263.04
503,2024-01-20,164,Tinctures,28.99,6,100,173.94
504,2024-02-25,132,Pre-Rolls,31.57,2,103,63.14
505,2024-11-01,120,Flower,41.28,8,102,330.24
506,2024-08-10,142,Vape,74.36,6,101,446.16
507,2024-06-25,157,Flower,16.25,9,99,146.25
508,2024-06-09,107,Flower,53.32,9,101,479.88
509,2024-08-11,128,Flower,35.62,10,104,356.20
510,2024-11-06,147,Pre-Rolls,26.19,2,103,52.38
511,2024-09-18,148,Tinctures,33.04,5,102,165.20
512,2024-02-29,115,Topicals,81.84,5,100,409.20
513,2024-07-16,112,Live Resin,99.92,5,102,499.60
514,2024-10-22,101,Topicals,84.31,5,100,421.55
515,2024-04-07,124,Edibles,86.31,10,100,863.10
516,2024-05-10,165,Jar,29.25,9,105,263.25
517,2024-01-23,163,Vape,18.19,4,100,72.76
518,2024-12-28,152,Topicals,74.93,6,102,449.58
519,2024-08-11,118,Live Resin,48.28,6,100,289.68
520,2024-01-01,111,Pre-Rolls,83.28,4,102,333.12
521,2024-09-23,121,Pre-Rolls,94.03,10,105,940.30
522,2024-10-02,159,Topicals,41.18,4,99,164.72
523,2024-12-17,103,Edibles,51.39,6,99,308.34
524,2024-12-09,167,Edibles,15.03,5,101,75.15
525,2024-04-10,163,Flower,39.08,4,100,156.32
526,2024-07-05,114,Vape,42.25,6,101,253.50
527,2024-08-08,110,Pre-Rolls,46.13,9,100,415.17
528,2024-02-05,160,Pre-Rolls,10.81,7,105,75.67
529,2024-12-06,115,Pre-Rolls,18.71,5,102,93.55
530,2024-06-18,168,Pre-Rolls,86.98,5,104,434.90
531,2024-11-15,99,Tinctures,16.98,10,100,169.80
532,2024-06-09,154,Topicals,51.93,7,105,363.51
533,2024-12-05,165,Tinctures,94.65,4,104,378.60
534,2024-03-04,152,Jar,84.34,10,101,843.40
535,2024-06-02,146,Edibles,66.32,3,104,198.96
536,2024-09-16,104,Edibles,39.55,5,103,197.75
537,2024-06-07,166,Vape,34.37,4,104,137.48
538,2024-12-07,153,Edibles,73.99,6,101,443.94
539,2024-07-28,128,Flower,48.50,9,101,436.50
540,2024-06-16,160,Tinctures,31.13,9,104,280.17
541,2024-07-25,147,Tinctures,33.18,6,100,199.08
542,2024-12-22,143,Live Resin,64.00,4,99,256.00
543,2024-05-31,111,Edibles,15.91,8,104,127.28
544,2024-10-10,153,Edibles,49.50,10,103,495.00
545,2024-03-06,116,Pre-Rolls,57.69,9,105,519.21
546,2024-04-08,131,Topicals,96.47,3,103,289.41
547,2024-08-03,160,Live Resin,99.94,2,104,199.88
548,2024-12-06,128,Tinctures,17.82,5,99,89.10
549,2024-07-13,109,Vape,78.71,4,103,314.84
550,2024-12-12,135,Flower,47.03,4,104,188.12
551,2024-03-30,168,Vape,45.45,10,102,454.50
552,2024-11-11,151,Tinctures,70.39,6,103,422.34
553,2024-10-18,131,Jar,27.30,3,104,81.90
554,2024-06-03,123,Topicals,10.45,8,103,83.60
555,2024-07-26,99,Pre-Rolls,24.98,6,99,149.88
556,2024-10-07,99,Pre-Rolls,78.60,4,104,314.40
557,2024-01-01,165,Live Resin,12.42,7,103,86.94
558,2024-06-04,114,Edibles,28.20,8,102,225.60
559,2024-05-26,165,Jar,32.02,5,100,160.10
560,2024-04-17,99,Edibles,97.12,10,104,971.20
561,2024-08-08,147,Live Resin,75.73,8,100,605.84
562,2024-10-23,125,Jar,56.61,9,104,509.49
563,2024-11-06,139,Flower,49.76,6,101,298.56
564,2024-12-01,151,Vape,40.83,3,105,122.49
565,2024-06-13,145,Topicals,80.68,5,104,403.40
566,2024-08-26,112,Vape,59.40,10,99,594.00
567,2024-08-14,118,Topicals,70.90,2,104,141.80
568,2024-08-14,153,Flower,84.94,5,103,424.70
569,2024-12-11,131,Flower,77.82,2,103,155.64
570,2024-04-19,132,Tinctures,49.25,7,104,344.75
571,2024-09-18,167,Jar,41.67,9,102,375.03
572,2024-08-30,153,Live Resin,82.11,7,101,574.77
573,2024-03-27,145,Edibles,34.95,1,100,34.95
574,2024-12-03,134,Vape,91.08,2,100,182.16
575,2024-02-13,149,Live Resin,59.13,4,103,236.52
576,2024-05-25,125,Jar,22.31,5,101,111.55
577,2024-09-20,151,Jar,46.33,8,105,370.64
578,2024-12-05,160,Jar,55.62,8,100,444.96
579,2024-11-20,121,Topicals,51.58,9,100,464.22
580,2024-11-13,146,Tinctures,87.20,10,104,872.00
581,2024-06-20,160,Vape,55.11,5,101,275.55
582,2024-02-17,131,Flower,90.09,9,102,810.81
583,2024-04-30,138,Vape,79.60,10,100,796.00
584,2024-12-10,143,Tinctures,10.06,7,101,70.42
585,2024-06-07,149,Flower,45.37,4,104,181.48
586,2024-04-25,116,Live Resin,67.34,5,99,336.70
587,2024-04-11,114,Topicals,46.08,1,101,46.08
588,2024-03-16,128,Topicals,92.40,7,103,646.80
589,2024-01-13,156,Tinctures,76.66,8,100,613.28
590,2024-01-24,119,Topicals,79.48,10,100,794.80
591,2024-05-05,111,Topicals,69.99,2,100,139.98
592,2024-08-31,126,Edibles,63.90,8,101,511.20
593,2024-11-08,164,Vape,83.41,7,100,583.87
594,2024-02-07,150,Tinctures,72.16,7,105,505.12
595,2024-08-21,142,Flower,48.21,6,99,289.26
596,2024-07-31,105,Tinctures,47.13,2,105,94.26
597,2024-11-18,119,Topicals,97.02,3,104,291.06
598,2024-10-21,148,Flower,16.74,3,100,50.22
599,2024-04-09,99,Vape,33.45,2,99,66.90
600,2024-12-22,110,Topicals,31.66,6,99,189.96
601,2024-07-15,117,Vape,78.10,1,104,78.10
602,2024-09-10,159,Topicals,21.08,1,105,21.08
603,2024-07-23,154,Flower,89.09,2,101,178.18
604,2024-05-04,110,Tinctures,78.20,5,105,391.00
605,2024-03-16,107,Tinctures,55.20,2,104,110.40
606,2024-12-01,132,Edibles,95.73,9,103,861.57
607,2024-12-18,127,Flower,35.29,9,102,317.61
608,2024-01-03,146,Pre-Rolls,34.76,5,102,173.80
609,2024-02-24,109,Pre-Rolls,97.83,3,99,293.49
610,2024-08-05,103,Pre-Rolls,70.70,2,101,141.40
611,2024-04-22,148,Edibles,61.33,7,104,429.31
612,2024-03-31,150,Topicals,93.12,4,101,372.48
613,2024-12-22,165,Vape,35.67,1,101,35.67
614,2024-09-22,135,Jar,66.71,10,105,667.10
615,2024-08-25,106,Topicals,54.19,1,102,54.19
616,2024-01-26,121,Pre-Rolls,32.14,1,105,32.14
617,2024-10-12,162,Flower,42.55,2,104,85.10
618,2024-05-07,155,Flower,98.72,6,102,592.32
619,2024-03-03,100,Pre-Rolls,22.10,10,104,221.00
620,2024-08-21,124,Tinctures,69.30,5,103,346.50
621,2024-03-09,165,Topicals,50.56,5,104,252.80
622,2024-08-25,135,Vape,89.62,7,101,627.34
623,2024-12-07,123,Topicals,80.21,4,102,320.84
624,2024-09-28,103,Flower,26.51,4,101,106.04
625,2024-10-13,164,Edibles,15.36,4,105,61.44
626,2024-10-31,165,Jar,24.41,10,102,244.10
627,2024-06-11,128,Topicals,64.39,10,102,643.90
628,2024-08-14,120,Tinctures,70.86,10,103,708.60
629,2024-11-09,103,Live Resin,23.22,5,104,116.10
630,2024-09-15,145,Tinctures,67.45,9,104,607.05
631,2024-08-06,129,Pre-Rolls,71.65,6,105,429.90
632,2024-10-07,99,Topicals,91.73,4,101,366.92
633,2024-08-16,119,Tinctures,31.55,3,104,94.65
634,2024-03-22,110,Jar,51.88,1,105,51.88
635,2024-08-31,134,Vape,30.92,9,104,278.28
636,2024-08-18,150,Live Resin,86.10,10,101,861.00
637,2024-05-12,144,Tinctures,18.08,6,100,108.48
638,2024-05-06,149,Jar,96.08,4,101,384.32
639,2024-11-22,150,Pre-Rolls,50.30,3,100,150.90
640,2024-05-21,124,Vape,13.57,7,102,94.99
641,2024-09-23,165,Live Resin,63.28,4,101,253.12
642,2024-09-05,100,Edibles,69.70,9,103,627.30
643,2024-11-16,107,Live Resin,54.83,10,102,548.30
644,2024-05-02,110,Vape,13.35,1,105,13.35
645,2024-05-20,135,Live Resin,44.57,3,101,133.71
646,2024-08-13,143,Vape,17.38,2,102,34.76
647,2024-02-09,143,Vape,98.11,10,102,981.10
648,2024-05-26,134,Tinctures,79.22,10,104,792.20
649,2024-04-30,127,Live Resin,65.60,5,103,328.00
650,2024-05-19,123,Vape,85.74,8,105,685.92
651,2024-06-20,157,Topicals,18.41,2,103,36.82
652,2024-06-12,150,Flower,70.11,2,102,140.22
653,2024-10-03,99,Topicals,82.23,4,105,328.92
654,2024-02-11,132,Vape,79.78,7,99,558.46
655,2024-03-11,121,Vape,94.49,4,102,377.96
656,2024-03-18,151,Jar,91.42,4,100,365.68
657,2024-04-28,163,Tinctures,95.84,8,101,766.72
658,2024-07-15,112,Edibles,45.26,10,100,452.60
659,2024-12-21,108,Vape,82.54,3,99,247.62
660,2024-03-19,163,Edibles,20.42,3,100,61.26
661,2024-12-27,136,Jar,92.00,4,101,368.00
662,2024-04-19,142,Tinctures,91.89,5,101,459.45
663,2024-02-02,113,Live Resin,39.10,2,101,78.20
664,2024-07-31,164,Jar,71.73,1,99,71.73
665,2024-07-27,131,Edibles,29.24,4,103,116.96
666,2024-06-18,167,Vape,87.77,5,104,438.85
667,2024-10-04,131,Flower,62.77,7,99,439.39
668,2024-08-26,155,Edibles,87.85,10,103,878.50
669,2024-07-31,147,Jar,48.74,10,101,487.40
670,2024-02-01,160,Jar,86.86,7,105,608.02
671,2024-04-15,130,Flower,55.46,8,103,443.68
672,2024-08-03,142,Edibles,17.78,4,101,71.12
673,2024-07-18,157,Flower,79.92,4,103,319.68
674,2024-10-26,157,Flower,13.49,2,99,26.98
675,2024-12-22,102,Vape,58.63,2,105,117.26
676,2024-01-11,160,Tinctures,80.58,7,101,564.06
677,2024-10-21,113,Edibles,22.48,8,100,179.84
678,2024-07-13,132,Topicals,21.84,8,105,174.72
679,2024-09-01,107,Vape,23.87,3,102,71.61
680,2024-01-04,147,Flower,45.58,7,103,319.06
681,2024-06-29,127,Flower,95.11,10,100,951.10
682,2024-06-01,128,Edibles,55.98,7,101,391.86
683,2024-07-18,139,Pre-Rolls,11.76,1,105,11.76
684,2024-08-02,151,Edibles,40.17,9,101,361.53
685,2024-10-02,144,Tinctures,87.52,5,103,437.60
686,2024-10-06,165,Vape,29.52,4,102,118.08
687,2024-11-04,167,Live Resin,71.98,8,102,575.84
688,2024-04-22,100,Live Resin,31.66,7,101,221.62
689,2024-09-06,132,Vape,26.31,9,105,236.79
690,2024-04-22,130,Topicals,67.15,6,102,402.90
691,2024-05-19,135,Pre-Rolls,53.81,6,100,322.86
692,2024-08-11,110,Live Resin,37.65,1,99,37.65
693,2024-09-05,150,Vape,34.28,8,105,274.24
694,2024-01-15,142,Tinctures,13.29,9,100,119.61
695,2024-07-18,108,Flower,85.32,10,99,853.20
696,2024-06-21,121,Topicals,70.65,7,102,494.55
697,2024-12-08,159,Edibles,85.49,8,105,683.92
698,2024-12-13,139,Flower,74.03,10,101,740.30
699,2024-07-26,144,Flower,79.36,4,100,317.44
700,2024-03-25,126,Edibles,60.78,6,100,364.68
701,2024-08-27,133,Topicals,29.64,3,101,88.92
702,2024-03-06,122,Edibles,53.36,2,105,106.72
703,2024-11-14,123,Jar,40.64,10,104,406.40
704,2024-09-30,162,Vape,30.14,7,103,210.98
705,2024-01-14,124,Flower,81.80,3,99,245.40
706,2024-07-20,129,Tinctures,29.45,7,101,206.15
707,2024-10-30,129,Flower,59.68,4,100,238.72
708,2024-10-15,132,Tinctures,59.75,4,102,239.00
709,2024-12-05,125,Jar,89.46,6,99,536.76
710,2024-01-14,128,Jar,99.70,6,105,598.20
711,2024-02-12,124,Vape,90.54,7,101,633.78
712,2024-11-25,130,Pre-Rolls,48.68,5,99,243.40
713,2024-08-07,144,Topicals,71.47,4,104,285.88
714,2024-03-10,118,Tinctures,76.51,5,101,382.55
715,2024-08-24,112,Jar,83.76,4,104,335.04
716,2024-04-03,114,Edibles,58.66,7,103,410.62
717,2024-01-26,109,Live Resin,77.62,10,103,776.20
718,2024-05-13,162,Vape,23.16,8,100,185.28
719,2024-07-13,99,Edibles,65.26,1,100,65.26
720,2024-06-16,168,Tinctures,10.87,10,105,108.70
721,2024-04-18,104,Edibles,46.67,4,100,186.68
722,2024-08-20,160,Topicals,91.96,2,102,183.92
723,2024-06-16,146,Pre-Rolls,73.72,8,105,589.76
724,2024-06-21,139,Edibles,19.25,1,99,19.25
725,2024-07-13,162,Pre-Rolls,12.45,7,101,87.15
726,2024-05-22,134,Edibles,38.12,10,105,381.20
727,2024-08-03,161,Pre-Rolls,20.47,6,101,122.82
728,2024-05-09,122,Edibles,56.01,6,101,336.06
729,2024-02-11,164,Flower,90.59,7,100,634.13
730,2024-08-28,134,Vape,76.75,1,104,76.75
731,2024-01-10,149,Vape,62.24,8,105,497.92
732,2024-10-03,127,Jar,37.08,7,99,259.56
733,2024-01-27,115,Pre-Rolls,84.78,8,102,678.24
734,2024-06-28,105,Vape,98.27,7,103,687.89
735,2024-04-24,166,Jar,88.88,2,102,177.76
736,2024-11-28,153,Vape,21.40,7,100,149.80
737,2024-02-05,160,Topicals,43.21,5,104,216.05
738,2024-11-29,168,Topicals,51.83,6,105,310.98
739,2024-01-21,103,Pre-Rolls,51.07,4,102,204.28
740,2024-01-16,163,Edibles,18.83,5,100,94.15
741,2024-05-06,143,Topicals,11.05,6,99,66.30
742,2024-04-12,149,Live Resin,96.46,5,104,482.30
743,2024-01-11,121,Pre-Rolls,93.63,8,99,749.04
744,2024-11-14,157,Topicals,22.80,3,99,68.40
745,2024-03-19,114,Edibles,16.76,3,103,50.28
746,2024-05-02,165,Flower,12.02,4,104,48.08
747,2024-03-05,157,Vape,43.68,10,104,436.80
748,2024-08-30,139,Vape,21.02,9,104,189.18
749,2024-12-08,100,Pre-Rolls,80.98,10,99,809.80
750,2024-02-28,100,Vape,26.86,9,102,241.74
751,2024-10-15,125,Jar,59.02,4,103,236.08
752,2024-04-21,147,Live Resin,71.24,1,105,71.24
753,2024-08-26,111,Live Resin,16.76,7,101,117.32
754,2024-12-24,140,Edibles,28.85,6,100,173.10
755,2024-05-11,145,Edibles,90.07,1,100,90.07
756,2024-07-07,132,Jar,10.53,4,99,42.12
757,2024-03-26,122,Topicals,64.77,2,99,129.54
758,2024-11-06,132,Vape,41.66,3,101,124.98
759,2024-11-06,129,Edibles,72.54,2,104,145.08
760,2024-02-28,133,Pre-Rolls,63.05,10,103,630.50
761,2024-03-24,159,Vape,20.96,9,102,188.64
762,2024-06-08,142,Vape,14.46,1,99,14.46
763,2024-02-25,145,Jar,80.44,5,103,402.20
764,2024-10-23,122,Pre-Rolls,24.40,2,101,48.80
765,2024-01-14,162,Pre-Rolls,53.38,9,101,480.42
766,2024-06-08,153,Live Resin,31.32,5,100,156.60
767,2024-10-21,125,Jar,83.20,8,100,665.60
768,2024-12-12,152,Live Resin,79.04,3,101,237.12
769,2024-07-11,146,Jar,50.93,5,105,254.65
770,2024-07-22,145,Pre-Rolls,31.62,3,104,94.86
771,2024-04-11,150,Vape,49.72,7,101,348.04
772,2024-02-08,134,Tinctures,60.22,5,104,301.10
773,2024-10-30,156,Jar,19.06,3,100,57.18
774,2024-12-19,122,Jar,10.48,4,102,41.92
775,2024-11-17,115,Live Resin,12.53,7,103,87.71
776,2024-05-04,128,Live Resin,97.21,5,105,486.05
777,2024-02-22,111,Tinctures,79.13,3,102,237.39
778,2024-12-22,133,Jar,37.41,9,101,336.69
779,2024-06-03,129,Edibles,56.62,2,101,113.24
780,2024-12-16,154,Jar,91.69,4,105,366.76
781,2024-11-03,147,Tinctures,35.02,2,104,70.04
782,2024-03-02,124,Edibles,88.14,10,104,881.40
783,2024-10-16,117,Tinctures,16.88,1,104,16.88
784,2024-01-22,118,Pre-Rolls,91.64,10,102,916.40
785,2024-06-26,159,Flower,55.55,3,99,166.65
786,2024-09-29,100,Tinctures,15.12,5,99,75.60
787,2024-08-07,121,Flower,40.93,9,102,368.37
788,2024-12-04,152,Pre-Rolls,81.79,8,100,654.32
789,2024-07-08,162,Live Resin,54.28,7,104,379.96
790,2024-02-05,116,Vape,65.95,3,100,197.85
791,2024-09-16,165,Edibles,56.96,4,105,227.84
792,2024-11-27,167,Flower,56.79,1,104,56.79
793,2024-06-23,139,Pre-Rolls,38.49,4,105,153.96
794,2024-01-07,161,Pre-Rolls,44.28,10,104,442.80
795,2024-08-03,137,Vape,88.27,2,99,176.54
796,2024-09-07,131,Topicals,96.49,2,104,192.98
797,2024-02-24,105,Live Resin,13.68,2,103,27.36
798,2024-08-09,149,Vape,48.94,5,102,244.70
799,2024-07-04,111,Jar,85.53,3,105,256.59
800,2024-11-21,119,Tinctures,88.70,9,101,798.30
801,2024-08-23,106,Tinctures,24.45,2,104,48.90
802,2024-12-28,126,Tinctures,61.36,8,105,490.88
803,2024-03-19,131,Flower,20.50,9,100,184.50
804,2024-08-10,159,Vape,75.86,6,100,455.16
805,2024-03-31,111,Edibles,48.19,3,102,144.57
806,2024-09-24,156,Vape,42.16,3,102,126.48
807,2024-11-29,141,Jar,53.18,9,102,478.62
808,2024-05-18,132,Flower,15.22,3,100,45.66
809,2024-11-11,145,Jar,63.41,4,103,253.64
810,2024-10-02,145,Pre-Rolls,84.50,1,102,84.50
811,2024-09-04,131,Flower,15.70,6,102,94.20
812,2024-08-26,143,Edibles,35.74,3,104,107.22
813,2024-08-11,101,Edibles,59.60,5,101,298.00
814,2024-10-30,151,Live Resin,27.63,9,102,248.67
815,2024-05-17,114,Vape,51.56,1,100,51.56
816,2024-06-14,143,Flower,47.07,9,100,423.63
817,2024-05-05,124,Vape,78.83,9,102,709.47
818,2024-02-14,167,Pre-Rolls,23.67,1,99,23.67
819,2024-05-22,121,Vape,98.24,7,99,687.68
820,2024-08-18,135,Edibles,41.78,3,101,125.34
821,2024-05-04,144,Tinctures,32.44,3,99,97.32
822,2024-08-25,140,Edibles,96.04,1,104,96.04
823,2024-10-18,164,Flower,46.60,8,105,372.80
824,2024-11-08,161,Jar,68.15,3,99,204.45
825,2024-12-08,156,Vape,35.48,3,105,106.44
826,2024-07-13,109,Vape,45.95,4,104,183.80
827,2024-06-21,147,Live Resin,81.89,10,104,818.90
828,2024-01-15,135,Vape,46.19,6,101,277.14
829,2024-09-10,158,Topicals,76.02,10,105,760.20
830,2024-06-15,117,Live Resin,91.52,5,100,457.60
831,2024-04-03,120,Jar,35.30,8,105,282.40
832,2024-09-06,142,Pre-Rolls,61.18,4,102,244.72
833,2024-04-18,152,Live Resin,94.99,8,103,759.92
834,2024-06-30,150,Flower,30.58,3,99,91.74
835,2024-05-12,108,Topicals,98.07,2,99,196.14
836,2024-06-23,109,Edibles,49.93,4,101,199.72
837,2024-05-23,119,Vape,86.00,3,101,258.00
838,2024-11-01,142,Flower,67.62,10,104,676.20
839,2024-12-25,128,Flower,14.18,1,103,14.18
840,2024-05-21,139,Vape,53.69,2,104,107.38
841,2024-10-11,139,Vape,79.55,7,99,556.85
842,2024-01-06,136,Flower,27.18,3,99,81.54
843,2024-09-21,133,Jar,70.62,1,99,70.62
844,2024-04-07,149,Jar,72.81,5,100,364.05
845,2024-02-13,133,Live Resin,48.55,8,102,388.40
846,2024-05-03,155,Topicals,63.29,9,105,569.61
847,2024-07-27,145,Topicals,46.48,8,104,371.84
848,2024-09-07,165,Tinctures,89.87,7,100,629.09
849,2024-10-11,156,Jar,99.99,9,104,899.91
850,2024-05-03,151,Vape,21.78,9,100,196.02
851,2024-12-19,120,Topicals,29.54,7,99,206.78
852,2024-08-31,122,Edibles,85.65,9,101,770.85
853,2024-11-26,101,Jar,32.65,8,100,261.20
854,2024-12-30,115,Vape,64.25,9,101,578.25
855,2024-09-08,129,Tinctures,75.61,6,102,453.66
856,2024-08-17,131,Jar,79.84,10,104,798.40
857,2024-01-09,109,Flower,40.91,10,105,409.10
858,2024-02-17,125,Tinctures,31.68,7,100,221.76
859,2024-05-30,120,Jar,61.35,5,99,306.75
860,2024-04-23,149,Vape,78.66,9,102,707.94
861,2024-07-26,112,Edibles,20.05,7,99,140.35
862,2024-12-20,111,Live Resin,87.26,3,103,261.78
863,2024-05-04,107,Live Resin,42.73,9,101,384.57
864,2024-06-05,159,Pre-Rolls,80.31,8,100,642.48
865,2024-12-05,105,Jar,65.82,3,103,197.46
866,2024-10-24,102,Jar,64.24,1,104,64.24
867,2024-07-07,149,Vape,35.99,4,105,143.96
868,2024-08-30,166,Flower,24.17,2,99,48.34
869,2024-10-10,109,Pre-Rolls,33.96,10,105,339.60
870,2024-09-28,112,Jar,26.91,6,100,161.46
871,2024-06-25,132,Tinctures,50.38,5,105,251.90
872,2024-08-05,118,Topicals,85.97,2,102,171.94
873,2024-10-08,109,Edibles,37.59,10,103,375.90
874,2024-06-18,148,Edibles,95.07,7,105,665.49
875,2024-06-29,138,Edibles,69.08,7,104,483.56
876,2024-12-25,128,Pre-Rolls,74.60,7,104,522.20
877,2024-08-20,130,Pre-Rolls,63.20,5,99,316.00
878,2024-05-18,135,Flower,69.63,6,102,417.78
879,2024-06-05,155,Tinctures,38.62,1,100,38.62
880,2024-05-08,115,Topicals,70.03,6,99,420.18
881,2024-04-28,115,Vape,79.63,8,100,637.04
882,2024-03-02,166,Edibles,29.43,4,99,117.72
883,2024-04-08,120,Edibles,61.33,1,100,61.33
884,2024-06-10,102,Tinctures,99.89,4,102,399.56
885,2024-03-02,103,Flower,17.59,7,103,123.13
886,2024-10-01,144,Topicals,26.27,3,101,78.81
887,2024-12-19,140,Tinctures,55.27,8,101,442.16
888,2024-04-04,159,Tinctures,86.42,10,104,864.20
889,2024-04-08,158,Flower,42.21,3,100,126.63
890,2024-04-20,168,Tinctures,41.15,5,103,205.75
891,2024-09-04,133,Topicals,17.58,7,105,123.06
892,2024-05-21,155,Edibles,15.50,4,102,62.00
893,2024-10-28,116,Flower,65.81,3,100,197.43
894,2024-09-25,168,Live Resin,73.80,1,104,73.80
895,2024-11-01,121,Flower,98.64,4,99,394.56
896,2024-05-24,157,Flower,33.64,8,103,269.12
897,2024-02-21,154,Pre-Rolls,12.73,5,104,63.65
898,2024-04-09,166,Edibles,34.59,8,100,276.72
899,2024-05-31,167,Topicals,63.33,7,103,443.31
900,2024-04-26,138,Flower,98.86,8,104,790.88
901,2024-07-03,143,Pre-Rolls,67.84,8,104,542.72
902,2024-04-01,160,Topicals,16.73,6,105,100.38
903,2024-06-03,168,Jar,48.85,4,102,195.40
904,2024-01-08,128,Tinctures,58.89,8,105,471.12
905,2024-12-28,110,Pre-Rolls,33.87,3,100,101.61
906,2024-09-30,155,Jar,65.98,7,101,461.86
907,2024-03-05,138,Pre-Rolls,31.87,1,100,31.87
908,2024-05-20,145,Vape,27.38,4,104,109.52
909,2024-01-24,151,Edibles,71.89,3,101,215.67
910,2024-01-28,132,Pre-Rolls,36.23,2,103,72.46
911,2024-10-10,118,Jar,51.47,5,101,257.35
912,2024-05-29,137,Edibles,47.47,6,105,284.82
913,2024-12-23,100,Vape,65.71,1,105,65.71
914,2024-03-05,99,Flower,55.80,6,104,334.80
915,2024-11-22,165,Jar,30.06,8,104,240.48
916,2024-09-08,116,Live Resin,21.89,7,100,153.23
917,2024-02-22,143,Flower,57.26,7,100,400.82
918,2024-01-07,135,Topicals,92.75,2,100,185.50
919,2024-10-20,159,Vape,26.87,10,100,268.70
920,2024-05-25,167,Vape,41.82,5,100,209.10
921,2024-08-28,100,Live Resin,30.34,6,104,182.04
922,2024-09-02,161,Edibles,65.11,9,104,585.99
923,2024-08-13,160,Edibles,26.44,9,105,237.96
924,2024-06-23,137,Tinctures,12.24,8,105,97.92
925,2024-04-04,100,Tinctures,52.68,1,102,52.68
926,2024-01-27,154,Vape,44.79,8,100,358.32
927,2024-05-09,136,Vape,82.82,2,104,165.64
928,2024-09-01,128,Pre-Rolls,39.31,6,103,235.86
929,2024-02-28,99,Live Resin,96.51,6,100,579.06
930,2024-02-03,146,Vape,96.94,4,103,387.76
931,2024-07-24,123,Pre-Rolls,11.11,5,103,55.55
932,2024-09-08,151,Topicals,68.46,9,103,616.14
933,2024-02-07,154,Pre-Rolls,70.39,3,100,211.17
934,2024-10-22,149,Jar,52.74,1,99,52.74
935,2024-11-18,130,Flower,22.59,2,101,45.18
936,2024-12-17,119,Jar,47.82,3,101,143.46
937,2024-01-28,148,Tinctures,37.68,9,105,339.12
938,2024-03-18,147,Tinctures,46.20,5,102,231.00
939,2024-03-17,127,Edibles,36.16,1,104,36.16
940,2024-10-15,132,Vape,71.10,1,104,71.10
941,2024-06-04,109,Live Resin,56.02,9,105,504.18
942,2024-02-13,153,Edibles,29.85,4,105,119.40
943,2024-05-07,129,Flower,87.69,9,105,789.21
944,2024-03-01,165,Vape,10.54,6,100,63.24
945,2024-10-12,133,Topicals,74.71,1,105,74.71
946,2024-08-01,135,Edibles,58.76,8,101,470.08
947,2024-11-06,167,Live Resin,62.58,7,100,438.06
948,2024-11-01,133,Edibles,59.36,6,100,356.16
949,2024-11-12,151,Live Resin,69.39,10,100,693.90
950,2024-04-25,123,Pre-Rolls,31.38,8,102,251.04
951,2024-09-24,107,Vape,79.47,6,102,476.82
952,2024-07-13,122,Topicals,18.56,10,99,185.60
953,2024-08-18,116,Vape,98.36,6,103,590.16
954,2024-08-14,136,Edibles,13.72,5,101,68.60
955,2024-06-01,113,Topicals,86.49,6,99,518.94
956,2024-10-28,157,Pre-Rolls,24.27,1,102,24.27
957,2024-08-07,156,Pre-Rolls,48.25,9,102,434.25
958,2024-06-05,133,Edibles,92.20,10,99,922.00
959,2024-10-18,161,Edibles,30.37,2,99,60.74
960,2024-11-13,123,Vape,26.86,8,103,214.88
961,2024-01-31,140,Live Resin,28.66,8,102,229.28
962,2024-11-08,101,Topicals,98.58,7,99,690.06
963,2024-02-20,118,Live Resin,74.88,9,103,673.92
964,2024-04-16,105,Topicals,81.06,1,100,81.06
965,2024-11-16,167,Live Resin,17.80,9,102,160.20
966,2024-04-18,101,Vape,47.13,10,103,471.30
967,2024-05-15,122,Edibles,51.61,9,102,464.49
